Datum;Bolag;Region;Antal annonser;Nya 14 dagar
2026-05-20;Manpower;Blekinge län;1;1
2026-05-20;Manpower;Dalarnas län;3;3
2026-05-20;Manpower;Gävleborgs län;1;1
2026-05-20;Manpower;Jönköpings län;1;0
2026-05-20;Manpower;Kronobergs län;1;0
2026-05-20;Manpower;Norrbottens län;1;0
2026-05-20;Manpower;Skåne län;3;2
2026-05-20;Manpower;Stockholms län;7;4
2026-05-20;Manpower;Södermanlands län;1;0
2026-05-20;Manpower;Uppsala län;1;0
2026-05-20;Manpower;Värmlands län;3;2
2026-05-20;Manpower;Västernorrlands län;4;2
2026-05-20;Manpower;Västmanlands län;3;2
2026-05-20;Manpower;Västra Götalands län;19;6
2026-05-20;Manpower;Östergötlands län;2;1
2026-05-20;Lernia;Blekinge län;5;2
2026-05-20;Lernia;Dalarnas län;2;2
2026-05-20;Lernia;Gävleborgs län;6;4
2026-05-20;Lernia;Hallands län;38;12
2026-05-20;Lernia;Jämtlands län;2;1
2026-05-20;Lernia;Jönköpings län;13;7
2026-05-20;Lernia;Kalmar län;10;5
2026-05-20;Lernia;Kronobergs län;4;3
2026-05-20;Lernia;Norrbottens län;7;3
2026-05-20;Lernia;Skåne län;16;10
2026-05-20;Lernia;Stockholms län;5;2
2026-05-20;Lernia;Södermanlands län;5;2
2026-05-20;Lernia;Uppsala län;7;2
2026-05-20;Lernia;Västerbottens län;7;2
2026-05-20;Lernia;Västmanlands län;2;2
2026-05-20;Lernia;Västra Götalands län;44;21
2026-05-20;Lernia;Örebro län;2;1
2026-05-20;Lernia;Östergötlands län;7;3
2026-05-20;Adecco;Blekinge län;1;0
2026-05-20;Adecco;Dalarnas län;4;1
2026-05-20;Adecco;Hallands län;8;5
2026-05-20;Adecco;Jönköpings län;11;7
2026-05-20;Adecco;Kalmar län;2;1
2026-05-20;Adecco;Kronobergs län;11;11
2026-05-20;Adecco;Norrbottens län;15;9
2026-05-20;Adecco;Skåne län;24;14
2026-05-20;Adecco;Stockholms län;25;22
2026-05-20;Adecco;Södermanlands län;1;0
2026-05-20;Adecco;Uppsala län;7;6
2026-05-20;Adecco;Värmlands län;10;6
2026-05-20;Adecco;Västerbottens län;4;0
2026-05-20;Adecco;Västernorrlands län;2;2
2026-05-20;Adecco;Västmanlands län;8;5
2026-05-20;Adecco;Västra Götalands län;21;8
2026-05-20;Adecco;Örebro län;2;2
2026-05-20;Adecco;Östergötlands län;11;8
2026-05-20;Perido;Dalarnas län;2;2
2026-05-20;Perido;Jönköpings län;1;0
2026-05-20;Perido;Kalmar län;1;1
2026-05-20;Perido;Stockholms län;9;7
2026-05-20;Perido;Västra Götalands län;7;6
2026-05-20;Perido;Östergötlands län;5;0
2026-05-20;Randstad;Dalarnas län;1;0
2026-05-20;Randstad;Gävleborgs län;3;2
2026-05-20;Randstad;Hallands län;1;0
2026-05-20;Randstad;Jämtlands län;2;0
2026-05-20;Randstad;Jönköpings län;14;4
2026-05-20;Randstad;Kalmar län;1;1
2026-05-20;Randstad;Norrbottens län;4;2
2026-05-20;Randstad;Skåne län;10;6
2026-05-20;Randstad;Stockholms län;31;19
2026-05-20;Randstad;Södermanlands län;1;1
2026-05-20;Randstad;Uppsala län;12;6
2026-05-20;Randstad;Värmlands län;1;1
2026-05-20;Randstad;Västerbottens län;2;2
2026-05-20;Randstad;Västernorrlands län;2;1
2026-05-20;Randstad;Västmanlands län;3;0
2026-05-20;Randstad;Västra Götalands län;40;15
2026-05-20;Randstad;Örebro län;1;0
2026-05-20;Randstad;Östergötlands län;22;6
2026-05-20;Academic Work;Dalarnas län;9;4
2026-05-20;Academic Work;Gävleborgs län;8;3
2026-05-20;Academic Work;Hallands län;2;1
2026-05-20;Academic Work;Jämtlands län;6;1
2026-05-20;Academic Work;Jönköpings län;6;1
2026-05-20;Academic Work;Kalmar län;1;0
2026-05-20;Academic Work;Kronobergs län;3;1
2026-05-20;Academic Work;Norrbottens län;10;6
2026-05-20;Academic Work;Skåne län;46;17
2026-05-20;Academic Work;Stockholms län;129;46
2026-05-20;Academic Work;Södermanlands län;1;0
2026-05-20;Academic Work;Uppsala län;14;5
2026-05-20;Academic Work;Värmlands län;16;6
2026-05-20;Academic Work;Västerbottens län;11;5
2026-05-20;Academic Work;Västernorrlands län;8;4
2026-05-20;Academic Work;Västmanlands län;7;2
2026-05-20;Academic Work;Västra Götalands län;39;17
2026-05-20;Academic Work;Örebro län;24;8
2026-05-20;Academic Work;Östergötlands län;31;9
2026-05-20;Studentconsulting;Blekinge län;4;3
2026-05-20;Studentconsulting;Dalarnas län;5;4
2026-05-20;Studentconsulting;Gävleborgs län;1;1
2026-05-20;Studentconsulting;Hallands län;7;3
2026-05-20;Studentconsulting;Jämtlands län;1;1
2026-05-20;Studentconsulting;Jönköpings län;11;7
2026-05-20;Studentconsulting;Kronobergs län;14;6
2026-05-20;Studentconsulting;Norrbottens län;32;20
2026-05-20;Studentconsulting;Skåne län;44;19
2026-05-20;Studentconsulting;Stockholms län;23;15
2026-05-20;Studentconsulting;Södermanlands län;4;3
2026-05-20;Studentconsulting;Uppsala län;3;1
2026-05-20;Studentconsulting;Värmlands län;1;1
2026-05-20;Studentconsulting;Västerbottens län;5;3
2026-05-20;Studentconsulting;Västernorrlands län;4;2
2026-05-20;Studentconsulting;Västmanlands län;13;4
2026-05-20;Studentconsulting;Västra Götalands län;43;35
2026-05-20;Studentconsulting;Örebro län;4;2
2026-05-20;Studentconsulting;Östergötlands län;24;10
2026-05-20;Poolia;Jämtlands län;1;0
2026-05-20;Poolia;Jönköpings län;1;0
2026-05-20;Poolia;Kalmar län;1;1
2026-05-20;Poolia;Norrbottens län;3;3
2026-05-20;Poolia;Skåne län;11;8
2026-05-20;Poolia;Stockholms län;16;13
2026-05-20;Poolia;Södermanlands län;1;1
2026-05-20;Poolia;Uppsala län;3;2
2026-05-20;Poolia;Västerbottens län;2;2
2026-05-20;Poolia;Västernorrlands län;2;0
2026-05-20;Poolia;Västmanlands län;4;2
2026-05-20;Poolia;Västra Götalands län;5;5
2026-05-20;Poolia;Örebro län;2;1
2026-05-20;Poolia;Östergötlands län;15;12
2026-05-20;Uniflex;Blekinge län;2;1
2026-05-20;Uniflex;Gävleborgs län;1;1
2026-05-20;Uniflex;Hallands län;5;3
2026-05-20;Uniflex;Jämtlands län;2;0
2026-05-20;Uniflex;Jönköpings län;26;13
2026-05-20;Uniflex;Kalmar län;5;2
2026-05-20;Uniflex;Kronobergs län;6;2
2026-05-20;Uniflex;Skåne län;19;16
2026-05-20;Uniflex;Stockholms län;28;26
2026-05-20;Uniflex;Södermanlands län;2;0
2026-05-20;Uniflex;Uppsala län;2;1
2026-05-20;Uniflex;Värmlands län;4;2
2026-05-20;Uniflex;Västerbottens län;2;2
2026-05-20;Uniflex;Västernorrlands län;8;6
2026-05-20;Uniflex;Västmanlands län;6;3
2026-05-20;Uniflex;Västra Götalands län;30;14
2026-05-20;Uniflex;Örebro län;11;4
2026-05-20;Uniflex;Östergötlands län;17;3
2026-05-20;OnePartnerGroup;Blekinge län;1;0
2026-05-20;OnePartnerGroup;Gävleborgs län;15;6
2026-05-20;OnePartnerGroup;Hallands län;4;2
2026-05-20;OnePartnerGroup;Jämtlands län;13;6
2026-05-20;OnePartnerGroup;Jönköpings län;33;17
2026-05-20;OnePartnerGroup;Kalmar län;6;5
2026-05-20;OnePartnerGroup;Kronobergs län;13;8
2026-05-20;OnePartnerGroup;Norrbottens län;6;4
2026-05-20;OnePartnerGroup;Skåne län;9;5
2026-05-20;OnePartnerGroup;Stockholms län;14;9
2026-05-20;OnePartnerGroup;Södermanlands län;1;1
2026-05-20;OnePartnerGroup;Uppsala län;2;0
2026-05-20;OnePartnerGroup;Västerbottens län;8;5
2026-05-20;OnePartnerGroup;Västernorrlands län;10;8
2026-05-20;OnePartnerGroup;Västra Götalands län;32;20
2026-05-20;OnePartnerGroup;Östergötlands län;7;4
2026-05-20;Skill;Blekinge län;1;1
2026-05-20;Skill;Hallands län;1;0
2026-05-20;Skill;Jönköpings län;3;0
2026-05-20;Skill;Kalmar län;1;0
2026-05-20;Skill;Stockholms län;3;1
2026-05-20;Skill;Västmanlands län;2;0
2026-05-20;Skill;Västra Götalands län;20;4
2026-05-20;Skill;Örebro län;1;1
2026-05-20;Skill;Östergötlands län;62;38
2026-05-20;Arena Personal;Blekinge län;1;1
2026-05-20;Arena Personal;Jämtlands län;1;1
2026-05-20;Arena Personal;Jönköpings län;2;2
2026-05-20;Arena Personal;Kronobergs län;1;1
2026-05-20;Arena Personal;Norrbottens län;2;2
2026-05-20;Arena Personal;Skåne län;6;4
2026-05-20;Arena Personal;Stockholms län;24;9
2026-05-20;Arena Personal;Södermanlands län;30;18
2026-05-20;Arena Personal;Uppsala län;3;1
2026-05-20;Arena Personal;Västerbottens län;3;3
2026-05-20;Arena Personal;Västernorrlands län;1;1
2026-05-20;Arena Personal;Västmanlands län;3;2
2026-05-20;Arena Personal;Västra Götalands län;8;1
2026-05-20;Arena Personal;Örebro län;3;2
2026-05-20;Arena Personal;Östergötlands län;5;3
2026-05-20;Tranpenad;Jönköpings län;2;2
2026-05-20;Tranpenad;Stockholms län;6;2
2026-05-20;Tranpenad;Södermanlands län;3;0
2026-05-20;Tranpenad;Uppsala län;5;3
2026-05-20;Tranpenad;Västra Götalands län;21;2
2026-05-20;Tranpenad;Östergötlands län;3;1
2026-05-20;Jobandtalent;Blekinge län;1;0
2026-05-20;Jobandtalent;Hallands län;10;3
2026-05-20;Jobandtalent;Jönköpings län;9;6
2026-05-20;Jobandtalent;Kalmar län;1;1
2026-05-20;Jobandtalent;Kronobergs län;2;1
2026-05-20;Jobandtalent;Norrbottens län;3;0
2026-05-20;Jobandtalent;Skåne län;12;6
2026-05-20;Jobandtalent;Stockholms län;14;5
2026-05-20;Jobandtalent;Södermanlands län;4;1
2026-05-20;Jobandtalent;Uppsala län;1;0
2026-05-20;Jobandtalent;Värmlands län;3;3
2026-05-20;Jobandtalent;Västerbottens län;3;3
2026-05-20;Jobandtalent;Västernorrlands län;4;4
2026-05-20;Jobandtalent;Västmanlands län;2;0
2026-05-20;Jobandtalent;Västra Götalands län;21;10
2026-05-20;Jobandtalent;Örebro län;7;2
2026-05-20;Jobandtalent;Östergötlands län;41;7
2026-05-20;NearYou;Hallands län;3;3
2026-05-20;NearYou;Jönköpings län;10;10
2026-05-20;NearYou;Kalmar län;6;5
2026-05-20;NearYou;Skåne län;2;1
2026-05-20;NearYou;Västra Götalands län;57;21
2026-05-20;NearYou;Örebro län;2;2
2026-05-20;NearYou;Östergötlands län;2;2
2026-05-20;SJR;Kronobergs län;1;0
2026-05-20;SJR;Skåne län;3;2
2026-05-20;SJR;Stockholms län;17;15
2026-05-20;SJR;Uppsala län;4;2
2026-05-20;SJR;Västmanlands län;1;1
2026-05-20;SJR;Västra Götalands län;5;4
2026-05-20;Clockwork;Dalarnas län;17;10
2026-05-20;Clockwork;Gävleborgs län;6;6
2026-05-20;Clockwork;Jönköpings län;2;2
2026-05-20;Clockwork;Stockholms län;12;7
2026-05-20;Clockwork;Västerbottens län;5;3
2026-05-20;Clockwork;Västmanlands län;5;3
2026-05-20;Clockwork;Västra Götalands län;2;2
2026-05-20;Logent;Hallands län;5;1
2026-05-20;Logent;Skåne län;16;7
2026-05-20;Logent;Stockholms län;6;5
2026-05-20;Logent;Västra Götalands län;9;2
2026-05-20;Bemannia;Jämtlands län;1;1
2026-05-20;Bemannia;Stockholms län;18;10
2026-05-20;Bemannia;Södermanlands län;1;1
2026-05-20;Bemannia;Västernorrlands län;1;1
2026-05-20;Bemannia;Västra Götalands län;6;2
2026-05-20;Framtiden i Sverige;Blekinge län;2;0
2026-05-20;Framtiden i Sverige;Dalarnas län;8;2
2026-05-20;Framtiden i Sverige;Gotlands län;2;2
2026-05-20;Framtiden i Sverige;Hallands län;3;2
2026-05-20;Framtiden i Sverige;Jönköpings län;17;2
2026-05-20;Framtiden i Sverige;Kalmar län;4;0
2026-05-20;Framtiden i Sverige;Norrbottens län;4;2
2026-05-20;Framtiden i Sverige;Skåne län;13;4
2026-05-20;Framtiden i Sverige;Stockholms län;27;16
2026-05-20;Framtiden i Sverige;Södermanlands län;2;0
2026-05-20;Framtiden i Sverige;Uppsala län;3;1
2026-05-20;Framtiden i Sverige;Värmlands län;6;0
2026-05-20;Framtiden i Sverige;Västmanlands län;8;0
2026-05-20;Framtiden i Sverige;Västra Götalands län;21;10
2026-05-20;Framtiden i Sverige;Örebro län;4;0
2026-05-20;Framtiden i Sverige;Östergötlands län;40;22
2026-05-20;Professionals Nord;Jämtlands län;2;2
2026-05-20;Professionals Nord;Norrbottens län;73;43
2026-05-20;Professionals Nord;Skåne län;3;2
2026-05-20;Professionals Nord;Stockholms län;15;10
2026-05-20;Professionals Nord;Södermanlands län;4;1
2026-05-20;Professionals Nord;Uppsala län;1;1
2026-05-20;Professionals Nord;Värmlands län;1;0
2026-05-20;Professionals Nord;Västerbottens län;12;5
2026-05-20;Professionals Nord;Västernorrlands län;9;3
2026-05-20;Professionals Nord;Västmanlands län;9;1
2026-05-20;Professionals Nord;Västra Götalands län;14;5
2026-05-20;Professionals Nord;Örebro län;5;4
2026-05-20;Professionals Nord;Östergötlands län;21;7
2026-05-20;Bravura;Gävleborgs län;1;0
2026-05-20;Bravura;Hallands län;1;1
2026-05-20;Bravura;Jämtlands län;1;1
2026-05-20;Bravura;Jönköpings län;7;2
2026-05-20;Bravura;Kalmar län;1;1
2026-05-20;Bravura;Kronobergs län;3;1
2026-05-20;Bravura;Norrbottens län;2;0
2026-05-20;Bravura;Skåne län;19;7
2026-05-20;Bravura;Stockholms län;64;18
2026-05-20;Bravura;Södermanlands län;2;0
2026-05-20;Bravura;Uppsala län;1;0
2026-05-20;Bravura;Värmlands län;1;0
2026-05-20;Bravura;Västerbottens län;4;2
2026-05-20;Bravura;Västernorrlands län;6;5
2026-05-20;Bravura;Västmanlands län;2;0
2026-05-20;Bravura;Västra Götalands län;20;8
2026-05-20;Bravura;Örebro län;1;1
2026-05-20;Bravura;Östergötlands län;10;4
2026-05-20;Jurek;Jönköpings län;1;1
2026-05-20;Jurek;Skåne län;1;0
2026-05-20;Jurek;Stockholms län;15;5
2026-05-20;Jurek;Uppsala län;2;1
2026-05-20;Jurek;Västra Götalands län;8;1
2026-05-20;TNG Group;Kronobergs län;3;1
2026-05-20;TNG Group;Skåne län;7;3
2026-05-20;TNG Group;Stockholms län;28;12
2026-05-20;TNG Group;Södermanlands län;1;1
2026-05-20;TNG Group;Västmanlands län;1;1
2026-05-20;TNG Group;Västra Götalands län;7;1
2026-05-20;TNG Group;Örebro län;3;3
2026-05-20;TNG Group;Östergötlands län;2;1
2026-05-20;Eterni Sweden;Blekinge län;1;1
2026-05-20;Eterni Sweden;Hallands län;1;1
2026-05-20;Eterni Sweden;Jönköpings län;15;7
2026-05-20;Eterni Sweden;Kalmar län;9;9
2026-05-20;Eterni Sweden;Kronobergs län;22;21
2026-05-20;Eterni Sweden;Skåne län;7;5
2026-05-20;Eterni Sweden;Stockholms län;4;4
2026-05-20;Eterni Sweden;Värmlands län;9;7
2026-05-20;Eterni Sweden;Västmanlands län;1;1
2026-05-20;Eterni Sweden;Västra Götalands län;11;10
2026-05-20;Eterni Sweden;Östergötlands län;3;1
2026-05-20;Friday;Blekinge län;2;0
2026-05-20;Friday;Hallands län;2;2
2026-05-20;Friday;Jönköpings län;2;1
2026-05-20;Friday;Kronobergs län;3;0
2026-05-20;Friday;Skåne län;20;8
2026-05-20;Friday;Stockholms län;35;12
2026-05-20;Friday;Södermanlands län;1;1
2026-05-20;Friday;Västmanlands län;1;1
2026-05-20;Friday;Västra Götalands län;44;11
2026-05-20;Friday;Örebro län;6;3
2026-05-20;Friday;Östergötlands län;22;9
2026-05-20;Gazella;Stockholms län;2;2
2026-05-20;Insitepart;Jönköpings län;7;3
2026-05-20;Insitepart;Kronobergs län;1;1
2026-05-20;Insitepart;Skåne län;1;0
2026-05-20;Insitepart;Stockholms län;11;5
2026-05-20;Insitepart;Södermanlands län;1;1
2026-05-20;Insitepart;Västra Götalands län;1;1
2026-05-20;Insitepart;Örebro län;4;1
2026-05-20;Wikan Personal;Blekinge län;2;1
2026-05-20;Wikan Personal;Dalarnas län;2;2
2026-05-20;Wikan Personal;Gävleborgs län;11;7
2026-05-20;Wikan Personal;Jönköpings län;7;4
2026-05-20;Wikan Personal;Kalmar län;1;1
2026-05-20;Wikan Personal;Kronobergs län;8;7
2026-05-20;Wikan Personal;Norrbottens län;1;1
2026-05-20;Wikan Personal;Skåne län;26;21
2026-05-20;Wikan Personal;Västerbottens län;9;7
2026-05-20;Wikan Personal;Västernorrlands län;1;1
2026-05-20;Konsultia;Dalarnas län;1;0
2026-05-20;Konsultia;Gävleborgs län;4;3
2026-05-20;Konsultia;Hallands län;2;0
2026-05-20;Konsultia;Jönköpings län;4;2
2026-05-20;Konsultia;Norrbottens län;12;5
2026-05-20;Konsultia;Skåne län;4;2
2026-05-20;Konsultia;Västerbottens län;5;2
2026-05-20;Konsultia;Västernorrlands län;3;3
2026-05-20;Konsultia;Västmanlands län;1;0
2026-05-20;Konsultia;Västra Götalands län;12;5
2026-05-20;Konsultia;Örebro län;2;0
2026-05-21;Manpower;Blekinge län;2;1
2026-05-21;Manpower;Dalarnas län;3;3
2026-05-21;Manpower;Gävleborgs län;1;1
2026-05-21;Manpower;Jönköpings län;1;0
2026-05-21;Manpower;Norrbottens län;1;0
2026-05-21;Manpower;Skåne län;6;5
2026-05-21;Manpower;Stockholms län;8;3
2026-05-21;Manpower;Södermanlands län;1;0
2026-05-21;Manpower;Uppsala län;2;1
2026-05-21;Manpower;Värmlands län;3;2
2026-05-21;Manpower;Västernorrlands län;4;1
2026-05-21;Manpower;Västmanlands län;3;2
2026-05-21;Manpower;Västra Götalands län;18;6
2026-05-21;Manpower;Östergötlands län;2;1
2026-05-21;Lernia;Blekinge län;5;2
2026-05-21;Lernia;Dalarnas län;2;2
2026-05-21;Lernia;Gävleborgs län;6;4
2026-05-21;Lernia;Hallands län;36;12
2026-05-21;Lernia;Jämtlands län;2;1
2026-05-21;Lernia;Jönköpings län;13;6
2026-05-21;Lernia;Kalmar län;10;6
2026-05-21;Lernia;Kronobergs län;5;4
2026-05-21;Lernia;Norrbottens län;7;3
2026-05-21;Lernia;Skåne län;16;9
2026-05-21;Lernia;Stockholms län;5;2
2026-05-21;Lernia;Södermanlands län;5;2
2026-05-21;Lernia;Uppsala län;8;3
2026-05-21;Lernia;Västerbottens län;6;2
2026-05-21;Lernia;Västmanlands län;2;1
2026-05-21;Lernia;Västra Götalands län;43;22
2026-05-21;Lernia;Örebro län;2;1
2026-05-21;Lernia;Östergötlands län;6;3
2026-05-21;Adecco;Blekinge län;1;0
2026-05-21;Adecco;Dalarnas län;4;1
2026-05-21;Adecco;Hallands län;9;6
2026-05-21;Adecco;Jönköpings län;10;7
2026-05-21;Adecco;Kalmar län;2;1
2026-05-21;Adecco;Kronobergs län;11;11
2026-05-21;Adecco;Norrbottens län;15;8
2026-05-21;Adecco;Skåne län;22;12
2026-05-21;Adecco;Stockholms län;24;21
2026-05-21;Adecco;Uppsala län;7;6
2026-05-21;Adecco;Värmlands län;8;6
2026-05-21;Adecco;Västerbottens län;4;0
2026-05-21;Adecco;Västernorrlands län;2;1
2026-05-21;Adecco;Västmanlands län;7;5
2026-05-21;Adecco;Västra Götalands län;23;10
2026-05-21;Adecco;Örebro län;2;2
2026-05-21;Adecco;Östergötlands län;11;7
2026-05-21;Perido;Dalarnas län;2;2
2026-05-21;Perido;Jönköpings län;1;0
2026-05-21;Perido;Kalmar län;1;1
2026-05-21;Perido;Stockholms län;10;8
2026-05-21;Perido;Västra Götalands län;7;6
2026-05-21;Perido;Östergötlands län;4;0
2026-05-21;Randstad;Dalarnas län;1;0
2026-05-21;Randstad;Gävleborgs län;3;2
2026-05-21;Randstad;Hallands län;1;0
2026-05-21;Randstad;Jämtlands län;2;0
2026-05-21;Randstad;Jönköpings län;14;4
2026-05-21;Randstad;Kalmar län;1;1
2026-05-21;Randstad;Norrbottens län;4;2
2026-05-21;Randstad;Skåne län;9;5
2026-05-21;Randstad;Stockholms län;33;21
2026-05-21;Randstad;Södermanlands län;1;1
2026-05-21;Randstad;Uppsala län;11;6
2026-05-21;Randstad;Värmlands län;1;1
2026-05-21;Randstad;Västerbottens län;1;1
2026-05-21;Randstad;Västernorrlands län;2;1
2026-05-21;Randstad;Västmanlands län;3;0
2026-05-21;Randstad;Västra Götalands län;40;14
2026-05-21;Randstad;Örebro län;1;0
2026-05-21;Randstad;Östergötlands län;22;4
2026-05-21;Academic Work;Blekinge län;1;1
2026-05-21;Academic Work;Dalarnas län;9;4
2026-05-21;Academic Work;Gävleborgs län;8;3
2026-05-21;Academic Work;Hallands län;1;1
2026-05-21;Academic Work;Jämtlands län;6;1
2026-05-21;Academic Work;Jönköpings län;6;1
2026-05-21;Academic Work;Kalmar län;1;0
2026-05-21;Academic Work;Kronobergs län;3;1
2026-05-21;Academic Work;Norrbottens län;9;5
2026-05-21;Academic Work;Skåne län;49;21
2026-05-21;Academic Work;Stockholms län;129;45
2026-05-21;Academic Work;Södermanlands län;1;0
2026-05-21;Academic Work;Uppsala län;15;6
2026-05-21;Academic Work;Värmlands län;15;6
2026-05-21;Academic Work;Västerbottens län;12;6
2026-05-21;Academic Work;Västernorrlands län;8;4
2026-05-21;Academic Work;Västmanlands län;7;2
2026-05-21;Academic Work;Västra Götalands län;39;15
2026-05-21;Academic Work;Örebro län;24;8
2026-05-21;Academic Work;Östergötlands län;32;9
2026-05-21;Studentconsulting;Blekinge län;4;3
2026-05-21;Studentconsulting;Dalarnas län;5;4
2026-05-21;Studentconsulting;Gävleborgs län;1;1
2026-05-21;Studentconsulting;Hallands län;7;3
2026-05-21;Studentconsulting;Jämtlands län;1;1
2026-05-21;Studentconsulting;Jönköpings län;10;5
2026-05-21;Studentconsulting;Kronobergs län;14;6
2026-05-21;Studentconsulting;Norrbottens län;33;19
2026-05-21;Studentconsulting;Skåne län;42;17
2026-05-21;Studentconsulting;Stockholms län;23;14
2026-05-21;Studentconsulting;Södermanlands län;4;3
2026-05-21;Studentconsulting;Uppsala län;3;1
2026-05-21;Studentconsulting;Värmlands län;1;1
2026-05-21;Studentconsulting;Västerbottens län;5;3
2026-05-21;Studentconsulting;Västernorrlands län;4;2
2026-05-21;Studentconsulting;Västmanlands län;12;3
2026-05-21;Studentconsulting;Västra Götalands län;44;32
2026-05-21;Studentconsulting;Örebro län;5;3
2026-05-21;Studentconsulting;Östergötlands län;24;8
2026-05-21;Poolia;Jämtlands län;1;0
2026-05-21;Poolia;Jönköpings län;1;0
2026-05-21;Poolia;Kalmar län;1;1
2026-05-21;Poolia;Norrbottens län;3;3
2026-05-21;Poolia;Skåne län;12;8
2026-05-21;Poolia;Stockholms län;17;14
2026-05-21;Poolia;Södermanlands län;1;1
2026-05-21;Poolia;Uppsala län;3;2
2026-05-21;Poolia;Västerbottens län;2;1
2026-05-21;Poolia;Västernorrlands län;1;0
2026-05-21;Poolia;Västmanlands län;2;2
2026-05-21;Poolia;Västra Götalands län;5;5
2026-05-21;Poolia;Örebro län;2;1
2026-05-21;Poolia;Östergötlands län;17;14
2026-05-21;Uniflex;Blekinge län;3;2
2026-05-21;Uniflex;Gävleborgs län;2;2
2026-05-21;Uniflex;Hallands län;5;2
2026-05-21;Uniflex;Jämtlands län;2;0
2026-05-21;Uniflex;Jönköpings län;27;14
2026-05-21;Uniflex;Kalmar län;5;2
2026-05-21;Uniflex;Kronobergs län;6;2
2026-05-21;Uniflex;Skåne län;19;16
2026-05-21;Uniflex;Stockholms län;25;25
2026-05-21;Uniflex;Södermanlands län;3;1
2026-05-21;Uniflex;Uppsala län;2;1
2026-05-21;Uniflex;Värmlands län;4;1
2026-05-21;Uniflex;Västerbottens län;2;2
2026-05-21;Uniflex;Västernorrlands län;8;6
2026-05-21;Uniflex;Västmanlands län;6;3
2026-05-21;Uniflex;Västra Götalands län;30;14
2026-05-21;Uniflex;Örebro län;11;4
2026-05-21;Uniflex;Östergötlands län;17;3
2026-05-21;OnePartnerGroup;Blekinge län;1;0
2026-05-21;OnePartnerGroup;Gävleborgs län;15;7
2026-05-21;OnePartnerGroup;Hallands län;4;2
2026-05-21;OnePartnerGroup;Jämtlands län;13;6
2026-05-21;OnePartnerGroup;Jönköpings län;34;18
2026-05-21;OnePartnerGroup;Kalmar län;6;5
2026-05-21;OnePartnerGroup;Kronobergs län;13;8
2026-05-21;OnePartnerGroup;Norrbottens län;6;4
2026-05-21;OnePartnerGroup;Skåne län;6;5
2026-05-21;OnePartnerGroup;Stockholms län;15;10
2026-05-21;OnePartnerGroup;Södermanlands län;1;1
2026-05-21;OnePartnerGroup;Uppsala län;2;0
2026-05-21;OnePartnerGroup;Västerbottens län;8;5
2026-05-21;OnePartnerGroup;Västernorrlands län;9;8
2026-05-21;OnePartnerGroup;Västra Götalands län;33;20
2026-05-21;OnePartnerGroup;Östergötlands län;7;3
2026-05-21;Skill;Blekinge län;1;1
2026-05-21;Skill;Hallands län;1;0
2026-05-21;Skill;Jönköpings län;3;0
2026-05-21;Skill;Kalmar län;1;0
2026-05-21;Skill;Stockholms län;3;1
2026-05-21;Skill;Västmanlands län;2;0
2026-05-21;Skill;Västra Götalands län;19;4
2026-05-21;Skill;Örebro län;1;1
2026-05-21;Skill;Östergötlands län;62;38
2026-05-21;Arena Personal;Blekinge län;1;1
2026-05-21;Arena Personal;Jämtlands län;1;1
2026-05-21;Arena Personal;Jönköpings län;2;2
2026-05-21;Arena Personal;Kronobergs län;1;1
2026-05-21;Arena Personal;Norrbottens län;2;2
2026-05-21;Arena Personal;Skåne län;7;5
2026-05-21;Arena Personal;Stockholms län;23;9
2026-05-21;Arena Personal;Södermanlands län;30;18
2026-05-21;Arena Personal;Uppsala län;3;1
2026-05-21;Arena Personal;Västerbottens län;3;3
2026-05-21;Arena Personal;Västernorrlands län;1;1
2026-05-21;Arena Personal;Västmanlands län;3;2
2026-05-21;Arena Personal;Västra Götalands län;8;1
2026-05-21;Arena Personal;Örebro län;3;2
2026-05-21;Arena Personal;Östergötlands län;5;3
2026-05-21;Tranpenad;Jönköpings län;2;2
2026-05-21;Tranpenad;Stockholms län;6;2
2026-05-21;Tranpenad;Södermanlands län;1;0
2026-05-21;Tranpenad;Uppsala län;5;3
2026-05-21;Tranpenad;Västra Götalands län;21;2
2026-05-21;Tranpenad;Östergötlands län;3;1
2026-05-21;Jobandtalent;Blekinge län;1;0
2026-05-21;Jobandtalent;Hallands län;11;4
2026-05-21;Jobandtalent;Jönköpings län;9;6
2026-05-21;Jobandtalent;Kalmar län;1;1
2026-05-21;Jobandtalent;Kronobergs län;2;1
2026-05-21;Jobandtalent;Norrbottens län;3;0
2026-05-21;Jobandtalent;Skåne län;12;8
2026-05-21;Jobandtalent;Stockholms län;13;5
2026-05-21;Jobandtalent;Södermanlands län;4;1
2026-05-21;Jobandtalent;Uppsala län;1;0
2026-05-21;Jobandtalent;Värmlands län;3;3
2026-05-21;Jobandtalent;Västerbottens län;3;3
2026-05-21;Jobandtalent;Västernorrlands län;4;4
2026-05-21;Jobandtalent;Västmanlands län;2;0
2026-05-21;Jobandtalent;Västra Götalands län;21;10
2026-05-21;Jobandtalent;Örebro län;7;2
2026-05-21;Jobandtalent;Östergötlands län;39;7
2026-05-21;NearYou;Hallands län;3;3
2026-05-21;NearYou;Jönköpings län;11;11
2026-05-21;NearYou;Kalmar län;6;4
2026-05-21;NearYou;Skåne län;2;1
2026-05-21;NearYou;Västra Götalands län;58;22
2026-05-21;NearYou;Örebro län;2;2
